"1","1","27.24.128.0","454590464","27.24.223.255","454615039","湖北","42","咸宁","4212",,NULL,"电信",,,"2013-07-29 04:03:06"
"2","1","218.202.0.0","3670671360","218.202.7.255","3670673407","云南","53","昆明","5301",,NULL,"移通",,,"2013-07-29 03:15:39"
"3","1","203.208.32.255","3419414783","203.208.63.255","3419422719","北京","11","北京","1101",,NULL,"电信","企业","Google中国公司","2013-07-29 02:00:03"
"4","1","119.147.160.0","2006163456","119.147.191.255","2006171647","广东","44","广州","4401",,NULL,"电信",,,"2013-07-29 12:44:48"
"5","1","221.136.0.0","3716677632","221.136.255.255","3716743167","浙江","33","宁波","3302",,NULL,"联通",,,"2013-07-29 12:43:00"
